,Crash_Year,Crash_Month,Crash_Day_Of_Week,Crash_Hour,Crash_Type,Crash_Longitude_GDA94,Crash_Latitude_GDA94,Loc_ABS_Statistical_Area_4,Loc_Federal_Electorate,Loc_ABS_Remoteness,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_Total,Crash_Speed_Limit,Crash_Date
28049,2002,April,Monday,17,Multi-Vehicle,153.0160051,-27.46626736,Brisbane Inner City,Brisbane,Major cities,0,0,1,0,1,60 km/h,200204
28050,2002,April,Monday,21,Multi-Vehicle,153.0357145,-27.45173461,Brisbane Inner City,Brisbane,Major cities,0,0,0,0,0,60 km/h,200204
28051,2002,April,Monday,8,Hit pedestrian,152.9303839,-27.51081782,Brisbane - West,Ryan,Major cities,0,1,0,0,1,0 - 50 km/h,200204
28052,2002,April,Monday,10,Multi-Vehicle,152.98624230000001,-27.47648968,Brisbane Inner City,Ryan,Major cities,0,1,0,0,1,0 - 50 km/h,200204
28053,2002,April,Monday,7,Single Vehicle,153.05720359999998,-27.55033768,Brisbane - South,Moreton,Major cities,0,0,1,0,1,0 - 50 km/h,200204
28054,2002,April,Monday,17,Multi-Vehicle,153.0351366,-27.49164344,Brisbane - South,Griffith,Major cities,0,0,1,0,1,60 km/h,200204
28055,2002,April,Monday,13,Single Vehicle,153.1447785,-27.48922852,Brisbane - East,Bonner,Major cities,0,1,0,0,1,60 km/h,200204
28056,2002,April,Monday,19,Multi-Vehicle,152.99233049999998,-27.34302778,Brisbane - North,Petrie,Major cities,0,0,1,1,2,60 km/h,200204
28057,2002,April,Monday,8,Single Vehicle,153.1944376,-27.72313149,Logan - Beaudesert,Forde,Major cities,0,1,0,0,1,60 km/h,200204
28058,2002,April,Monday,8,Single Vehicle,153.1607123,-27.70871562,Logan - Beaudesert,Forde,Major cities,0,0,0,0,0,60 km/h,200204
28059,2002,April,Monday,8,Single Vehicle,153.1606423,-27.708737,Logan - Beaudesert,Forde,Major cities,0,0,0,1,1,60 km/h,200204
28060,2002,April,Monday,7,Multi-Vehicle,152.9444179,-27.06377024,Moreton Bay - North,Longman,Major cities,1,1,0,0,2,80 - 90 km/h,200204
28061,2002,April,Monday,17,Single Vehicle,152.98024109999997,-26.98409647,Moreton Bay - North,Fisher,Major cities,0,0,0,0,0,100 - 110 km/h,200204
28062,2002,April,Monday,8,Multi-Vehicle,153.1024156,-27.25587643,Moreton Bay - North,Petrie,Major cities,0,0,0,1,1,0 - 50 km/h,200204
28063,2002,April,Monday,11,Multi-Vehicle,153.12555840000002,-27.59591286,Logan - Beaudesert,Rankin,Major cities,0,1,0,0,1,60 km/h,200204
28064,2002,April,Monday,19,Multi-Vehicle,153.2085909,-27.50514309,Brisbane - East,Bowman,Major cities,0,0,1,0,1,60 km/h,200204
28065,2002,April,Monday,8,Multi-Vehicle,153.2123341,-27.49328574,Brisbane - East,Bowman,Major cities,0,1,0,0,1,60 km/h,200204
28066,2002,April,Monday,17,Multi-Vehicle,153.19192880000003,-27.52043749,Brisbane - East,Bowman,Major cities,0,0,1,0,1,60 km/h,200204
28067,2002,April,Monday,19,Single Vehicle,153.1938986,-27.52059995,Brisbane - East,Bowman,Major cities,0,0,0,0,0,60 km/h,200204
28068,2002,April,Monday,8,Multi-Vehicle,152.8106976,-27.61308362,Ipswich,Blair,Major cities,0,1,0,0,1,0 - 50 km/h,200204
28069,2002,April,Monday,12,Single Vehicle,152.7710524,-27.59331904,Ipswich,Blair,Major cities,0,0,1,0,1,60 km/h,200204
28070,2002,April,Monday,8,Multi-Vehicle,152.7188956,-27.61070016,Ipswich,Blair,Major cities,0,0,0,0,0,60 km/h,200204
28071,2002,April,Monday,11,Multi-Vehicle,152.76106830000003,-27.61945472,Ipswich,Blair,Major cities,0,0,0,0,0,60 km/h,200204
28072,2002,April,Monday,9,Single Vehicle,153.0971969,-27.36483188,Brisbane - North,Lilley,Major cities,0,0,0,0,0,100 - 110 km/h,200204
28073,2002,April,Monday,11,Multi-Vehicle,152.970956,-27.391173100000003,Moreton Bay - South,Dickson,Major cities,0,0,0,1,1,60 km/h,200204
28074,2002,April,Monday,8,Multi-Vehicle,152.9372023,-27.63497968,Ipswich,Oxley,Major cities,0,0,0,0,0,60 km/h,200204
28075,2002,April,Monday,8,Multi-Vehicle,152.85339119999998,-27.64302065,Ipswich,Blair,Major cities,0,1,0,0,1,60 km/h,200204
28076,2002,April,Monday,7,Multi-Vehicle,152.8986496,-27.60844239,Ipswich,Oxley,Major cities,0,1,0,1,2,100 - 110 km/h,200204
28077,2002,April,Monday,7,Multi-Vehicle,152.89866569999998,-27.60846157,Ipswich,Oxley,Major cities,0,0,2,0,2,100 - 110 km/h,200204
28078,2002,April,Monday,7,Multi-Vehicle,152.8711421,-27.60273689,Ipswich,Oxley,Major cities,0,0,0,3,3,100 - 110 km/h,200204
28079,2002,April,Monday,7,Multi-Vehicle,152.89863380000003,-27.60851916,Ipswich,Oxley,Major cities,0,0,0,0,0,100 - 110 km/h,200204
28080,2002,April,Monday,17,Multi-Vehicle,153.4118185,-28.06862006,Gold Coast,Mcpherson,Major cities,0,1,1,0,2,60 km/h,200204
28081,2002,April,Monday,19,Multi-Vehicle,153.3917562,-28.031845899999997,Gold Coast,Moncrieff,Major cities,0,1,1,0,2,60 km/h,200204
28082,2002,April,Monday,12,Hit pedestrian,153.1213978,-28.19339608,Gold Coast,Forde,Inner regional,0,1,0,0,1,0 - 50 km/h,200204
28083,2002,April,Monday,7,Multi-Vehicle,153.31524130000003,-27.9020054,Gold Coast,Fadden,Major cities,0,0,1,0,1,60 km/h,200204
28084,2002,April,Monday,22,Multi-Vehicle,153.26310869999998,-27.80104193,Gold Coast,Fadden,Major cities,0,0,0,1,1,100 - 110 km/h,200204
28085,2002,April,Monday,13,Single Vehicle,152.6690735,-26.93320142,Moreton Bay - North,Fisher,Inner regional,0,0,0,0,0,60 km/h,200204
28086,2002,April,Monday,14,Other,153.0512099,-26.71690131,Sunshine Coast,Fairfax,Major cities,0,1,0,0,1,60 km/h,200204
28087,2002,April,Monday,18,Multi-Vehicle,153.02599019999997,-26.64684999,Sunshine Coast,Fairfax,Major cities,0,1,0,0,1,80 - 90 km/h,200204
28088,2002,April,Monday,14,Multi-Vehicle,153.35370490000003,-28.01686833,Gold Coast,Moncrieff,Major cities,0,1,0,0,1,60 km/h,200204
28089,2002,April,Monday,8,Multi-Vehicle,153.40799099999998,-27.94427027,Gold Coast,Fadden,Major cities,0,1,0,0,1,60 km/h,200204
28090,2002,April,Monday,8,Multi-Vehicle,153.40847069999998,-27.945955800000004,Gold Coast,Fadden,Major cities,0,0,0,1,1,60 km/h,200204
28091,2002,April,Monday,8,Multi-Vehicle,153.3791428,-27.92433269,Gold Coast,Fadden,Major cities,0,0,2,1,3,0 - 50 km/h,200204
28092,2002,April,Monday,9,Multi-Vehicle,153.3840623,-27.88006996,Gold Coast,Fadden,Major cities,0,0,1,0,1,60 km/h,200204
28093,2002,April,Monday,11,Multi-Vehicle,153.36515269999998,-28.07656863,Gold Coast,Mcpherson,Major cities,0,0,0,1,1,60 km/h,200204
28094,2002,April,Monday,3,Single Vehicle,153.39359950000002,-28.07227412,Gold Coast,Mcpherson,Major cities,0,2,1,0,3,70 km/h,200204
28095,2002,April,Monday,5,Single Vehicle,152.4793874,-27.89792311,Ipswich,Blair,Inner regional,0,0,0,0,0,0 - 50 km/h,200204
28096,2002,April,Monday,15,Single Vehicle,152.68728959999999,-27.64433672,Ipswich,Blair,Inner regional,0,1,1,0,2,80 - 90 km/h,200204
28097,2002,April,Monday,14,Multi-Vehicle,153.4623547,-28.10608102,Gold Coast,Mcpherson,Major cities,0,0,0,0,0,0 - 50 km/h,200204
28098,2002,April,Monday,8,Multi-Vehicle,153.42369109999998,-28.08616169,Gold Coast,Mcpherson,Major cities,0,0,0,0,0,60 km/h,200204
28099,2002,April,Monday,17,Multi-Vehicle,152.7114511,-26.2860674,Wide Bay,Wide Bay,Inner regional,0,0,0,1,1,100 - 110 km/h,200204
28100,2002,April,Monday,8,Multi-Vehicle,151.8377782,-26.53914531,Wide Bay,Maranoa,Inner regional,0,0,0,0,0,60 km/h,200204
28101,2002,April,Monday,16,Multi-Vehicle,152.6959396,-25.54339173,Wide Bay,Wide Bay,Inner regional,0,0,0,0,0,60 km/h,200204
28102,2002,April,Monday,14,Single Vehicle,150.404394,-27.67505008,Darling Downs - Maranoa,Maranoa,Outer regional,0,0,0,0,0,100 - 110 km/h,200204
28103,2002,April,Monday,9,Multi-Vehicle,151.26939819999998,-27.18967284,Darling Downs - Maranoa,Maranoa,Inner regional,0,0,2,0,2,60 km/h,200204
28104,2002,April,Monday,23,Multi-Vehicle,149.17477769999996,-21.14334591,Mackay,Dawson,Inner regional,0,0,0,0,0,60 km/h,200204
28105,2002,April,Monday,16,Other,149.2165889,-21.08017966,Mackay,Dawson,Inner regional,0,0,1,0,1,60 km/h,200204
28106,2002,April,Monday,12,Single Vehicle,145.9436929,-17.44293583,Cairns,Kennedy,Outer regional,0,1,0,0,1,100 - 110 km/h,200204
28107,2002,April,Monday,17,Multi-Vehicle,145.77545469999998,-16.93114663,Cairns,Leichhardt,Outer regional,0,0,0,0,0,60 km/h,200204
28108,2002,April,Monday,17,Multi-Vehicle,145.7690571,-16.91417174,Cairns,Leichhardt,Outer regional,0,0,0,3,3,60 km/h,200204
28109,2002,April,Monday,16,Multi-Vehicle,145.77088030000002,-16.9287123,Cairns,Leichhardt,Outer regional,0,0,0,0,0,60 km/h,200204
28110,2002,April,Monday,21,Single Vehicle,145.7353003,-16.99184795,Cairns,Leichhardt,Outer regional,0,0,0,0,0,60 km/h,200204
28111,2002,April,Monday,18,Single Vehicle,145.97224599999998,-17.75325747,Cairns,Kennedy,Outer regional,0,0,0,3,3,70 km/h,200204
28112,2002,April,Monday,13,Single Vehicle,145.6971229,-17.19511742,Cairns,Kennedy,Outer regional,0,0,2,0,2,100 - 110 km/h,200204
28113,2002,April,Monday,14,Multi-Vehicle,139.84823,-20.75716481,Queensland - Outback,Kennedy,Very remote,0,0,0,0,0,100 - 110 km/h,200204
28114,2002,April,Tuesday,12,Multi-Vehicle,153.04500369999997,-27.59254656,Brisbane - South,Moreton,Major cities,0,0,1,0,1,60 km/h,200204
28115,2002,April,Tuesday,21,Multi-Vehicle,152.9598877,-27.50599915,Brisbane - West,Ryan,Major cities,0,0,1,0,1,60 km/h,200204
28116,2002,April,Tuesday,10,Hit pedestrian,153.0809269,-27.55975333,Brisbane - South,Bonner,Major cities,0,0,0,1,1,60 km/h,200204
28117,2002,April,Tuesday,17,Multi-Vehicle,153.0504908,-27.559590600000003,Brisbane - South,Moreton,Major cities,0,0,0,0,0,60 km/h,200204
28118,2002,April,Tuesday,16,Single Vehicle,153.0145427,-27.47605165,Brisbane Inner City,Griffith,Major cities,0,0,0,1,1,60 km/h,200204
28119,2002,April,Tuesday,19,Single Vehicle,152.98823969999998,-27.31828666,Moreton Bay - South,Dickson,Major cities,0,0,0,0,0,60 km/h,200204
28120,2002,April,Tuesday,19,Single Vehicle,152.9882263,-27.31838696,Moreton Bay - South,Dickson,Major cities,0,0,0,0,0,60 km/h,200204
28121,2002,April,Tuesday,9,Hit pedestrian,152.9890339,-27.99428369,Logan - Beaudesert,Forde,Inner regional,0,0,1,0,1,60 km/h,200204
28122,2002,April,Tuesday,12,Multi-Vehicle,152.94390990000002,-27.020276399999997,Moreton Bay - North,Fisher,Major cities,1,2,0,0,3,80 - 90 km/h,200204
28123,2002,April,Tuesday,23,Other,152.9756449,-27.09473559,Moreton Bay - North,Longman,Major cities,0,0,0,0,0,100 - 110 km/h,200204
28124,2002,April,Tuesday,12,Hit pedestrian,153.266921,-27.52593159,Brisbane - East,Bowman,Major cities,0,0,0,1,1,60 km/h,200204
28125,2002,April,Tuesday,16,Multi-Vehicle,153.21852919999998,-27.52239945,Brisbane - East,Bowman,Major cities,0,0,0,0,0,70 km/h,200204
28126,2002,April,Tuesday,17,Multi-Vehicle,153.06484319999998,-27.38375773,Brisbane - North,Lilley,Major cities,0,0,0,2,2,60 km/h,200204
28127,2002,April,Tuesday,15,Single Vehicle,153.0851384,-27.43538199,Brisbane - North,Lilley,Major cities,0,1,0,0,1,60 km/h,200204
28128,2002,April,Tuesday,16,Single Vehicle,153.4423885,-28.06685261,Gold Coast,Moncrieff,Major cities,0,0,0,0,0,0 - 50 km/h,200204
28129,2002,April,Tuesday,1,Single Vehicle,153.1172615,-26.67780938,Sunshine Coast,Fisher,Major cities,0,0,0,0,0,60 km/h,200204
28130,2002,April,Tuesday,18,Multi-Vehicle,153.0912196,-26.68025697,Sunshine Coast,Fairfax,Major cities,0,0,1,0,1,60 km/h,200204
28131,2002,April,Tuesday,8,Multi-Vehicle,152.9990543,-26.67295679,Sunshine Coast,Fairfax,Major cities,0,0,0,1,1,60 km/h,200204
28132,2002,April,Tuesday,17,Single Vehicle,153.0039483,-26.68795212,Sunshine Coast,Fairfax,Major cities,0,0,0,0,0,100 - 110 km/h,200204
28133,2002,April,Tuesday,13,Single Vehicle,152.9447156,-26.62196612,Sunshine Coast,Fairfax,Major cities,0,0,0,0,0,60 km/h,200204
28134,2002,April,Tuesday,19,Single Vehicle,153.3491289,-28.01656556,Gold Coast,Moncrieff,Major cities,0,0,1,0,1,100 - 110 km/h,200204
28135,2002,April,Tuesday,14,Single Vehicle,152.8738091,-26.26293638,Sunshine Coast,Wide Bay,Inner regional,0,1,0,0,1,60 km/h,200204
28136,2002,April,Tuesday,13,Single Vehicle,153.39113319999998,-27.97596011,Gold Coast,Moncrieff,Major cities,0,0,1,0,1,70 km/h,200204
28137,2002,April,Tuesday,12,Multi-Vehicle,152.82268340000002,-26.86020353,Moreton Bay - North,Fisher,Inner regional,0,0,1,0,1,0 - 50 km/h,200204
28138,2002,April,Tuesday,17,Multi-Vehicle,153.3949943,-28.06793547,Gold Coast,Mcpherson,Major cities,0,0,0,1,1,60 km/h,200204
28139,2002,April,Tuesday,8,Single Vehicle,153.3338833,-28.14466732,Gold Coast,Mcpherson,Inner regional,0,0,0,0,0,80 - 90 km/h,200204
28140,2002,April,Tuesday,6,Multi-Vehicle,152.6660541,-27.57554437,Ipswich,Blair,Major cities,0,0,0,0,0,100 - 110 km/h,200204
28141,2002,April,Tuesday,12,Multi-Vehicle,153.4460469,-28.07814724,Gold Coast,Mcpherson,Major cities,0,0,1,0,1,60 km/h,200204
28142,2002,April,Tuesday,13,Multi-Vehicle,152.7042759,-25.53914756,Wide Bay,Wide Bay,Inner regional,0,0,1,0,1,60 km/h,200204
28143,2002,April,Tuesday,15,Multi-Vehicle,152.6943822,-25.53699072,Wide Bay,Wide Bay,Inner regional,0,0,2,0,2,60 km/h,200204
28144,2002,April,Tuesday,19,Single Vehicle,152.6028805,-25.52687868,Wide Bay,Hinkler,Inner regional,0,0,3,0,3,60 km/h,200204
28145,2002,April,Tuesday,8,Single Vehicle,151.71926169999998,-27.66098918,Darling Downs - Maranoa,Groom,Inner regional,0,0,0,1,1,100 - 110 km/h,200204
28146,2002,April,Tuesday,9,Single Vehicle,150.43422980000003,-28.20594575,Darling Downs - Maranoa,Maranoa,Outer regional,0,2,0,0,2,100 - 110 km/h,200204
28147,2002,April,Tuesday,18,Single Vehicle,151.2331489,-28.49199235,Darling Downs - Maranoa,Maranoa,Outer regional,0,0,0,0,0,100 - 110 km/h,200204
28148,2002,April,Tuesday,12,Single Vehicle,146.6070727,-23.64481267,Queensland - Outback,Flynn,Very remote,0,1,0,0,1,100 - 110 km/h,200204
28149,2002,April,Tuesday,11,Single Vehicle,148.8529081,-21.15723885,Mackay,Capricornia,Outer regional,0,0,0,1,1,100 - 110 km/h,200204
28150,2002,April,Tuesday,13,Multi-Vehicle,149.1890377,-21.14576418,Mackay,Dawson,Inner regional,0,0,1,0,1,60 km/h,200204
28151,2002,April,Tuesday,13,Multi-Vehicle,149.1568665,-21.12033803,Mackay,Dawson,Inner regional,0,0,0,1,1,60 km/h,200204
28152,2002,April,Tuesday,10,Multi-Vehicle,149.1850041,-21.13899478,Mackay,Dawson,Inner regional,0,0,0,0,0,60 km/h,200204
28153,2002,April,Tuesday,17,Multi-Vehicle,149.16485,-21.13092216,Mackay,Dawson,Inner regional,0,1,0,0,1,80 - 90 km/h,200204
28154,2002,April,Tuesday,18,Other,148.6326896,-20.52809089,Mackay,Dawson,Outer regional,0,0,0,1,1,100 - 110 km/h,200204
28155,2002,April,Tuesday,16,Multi-Vehicle,147.4154344,-19.66326778,Townsville,Dawson,Outer regional,0,0,0,0,0,60 km/h,200204
28156,2002,April,Tuesday,17,Single Vehicle,146.7819771,-19.2895366,Townsville,Herbert,Outer regional,0,0,0,0,0,60 km/h,200204
28157,2002,April,Tuesday,15,Multi-Vehicle,146.7933079,-19.26755102,Townsville,Herbert,Outer regional,0,0,1,0,1,60 km/h,200204
28158,2002,April,Tuesday,11,Multi-Vehicle,146.5502658,-19.17432509,Townsville,Kennedy,Outer regional,0,0,0,0,0,80 - 90 km/h,200204
28159,2002,April,Tuesday,13,Multi-Vehicle,145.74842009999998,-16.96919659,Cairns,Leichhardt,Outer regional,0,0,0,0,0,60 km/h,200204
28160,2002,April,Tuesday,18,Single Vehicle,145.38708630000002,-17.39207625,Cairns,Kennedy,Outer regional,0,0,0,0,0,60 km/h,200204
28161,2002,April,Tuesday,16,Multi-Vehicle,139.49468190000002,-20.7245055,Queensland - Outback,Kennedy,Remote,0,0,0,0,0,60 km/h,200204
28162,2002,April,Tuesday,8,Multi-Vehicle,153.1727209,-27.66444512,Logan - Beaudesert,Forde,Major cities,0,0,0,1,1,100 - 110 km/h,200204
28163,2002,April,Wednesday,6,Multi-Vehicle,153.1167592,-27.502424800000004,Brisbane - South,Bonner,Major cities,0,0,0,0,0,70 km/h,200204
28164,2002,April,Wednesday,8,Multi-Vehicle,153.0182802,-27.46080237,Brisbane Inner City,Brisbane,Major cities,0,3,1,0,4,60 km/h,200204
28165,2002,April,Wednesday,8,Multi-Vehicle,153.0196908,-27.46704471,Brisbane Inner City,Brisbane,Major cities,0,0,0,0,0,60 km/h,200204
28166,2002,April,Wednesday,15,Hit pedestrian,153.0313695,-27.45740144,Brisbane Inner City,Brisbane,Major cities,0,1,0,0,1,60 km/h,200204
28167,2002,April,Wednesday,16,Multi-Vehicle,153.0313475,-27.45771928,Brisbane Inner City,Brisbane,Major cities,0,0,1,0,1,60 km/h,200204
28168,2002,April,Wednesday,7,Hit pedestrian,153.03642390000002,-27.45470478,Brisbane Inner City,Brisbane,Major cities,0,1,0,0,1,60 km/h,200204
28169,2002,April,Wednesday,15,Multi-Vehicle,152.9326608,-27.51440701,Brisbane - West,Ryan,Major cities,0,0,0,0,0,60 km/h,200204
28170,2002,April,Wednesday,17,Single Vehicle,153.0184459,-27.54690907,Brisbane - South,Moreton,Major cities,1,0,0,0,1,0 - 50 km/h,200204
28171,2002,April,Wednesday,10,Single Vehicle,153.0828783,-27.47315679,Brisbane Inner City,Griffith,Major cities,0,0,0,0,0,60 km/h,200204
28172,2002,April,Wednesday,17,Single Vehicle,153.0694458,-27.47192915,Brisbane Inner City,Griffith,Major cities,0,0,0,0,0,60 km/h,200204
28173,2002,April,Wednesday,3,Single Vehicle,152.9783185,-27.55792504,Ipswich,Oxley,Major cities,0,0,1,1,2,60 km/h,200204
28174,2002,April,Wednesday,11,Multi-Vehicle,153.0322689,-27.40827672,Brisbane - North,Lilley,Major cities,0,0,0,0,0,60 km/h,200204
28175,2002,April,Wednesday,12,Multi-Vehicle,153.01687009999998,-27.4105392,Brisbane - North,Lilley,Major cities,0,0,0,1,1,60 km/h,200204
28176,2002,April,Wednesday,8,Multi-Vehicle,153.0196395,-27.48513017,Brisbane Inner City,Griffith,Major cities,0,0,2,1,3,60 km/h,200204
28177,2002,April,Wednesday,14,Hit pedestrian,153.0182731,-27.47399891,Brisbane Inner City,Griffith,Major cities,0,1,0,0,1,0 - 50 km/h,200204
28178,2002,April,Wednesday,18,Multi-Vehicle,153.0422863,-27.49797771,Brisbane - South,Griffith,Major cities,0,0,0,0,0,60 km/h,200204
28179,2002,April,Wednesday,6,Multi-Vehicle,153.0467769,-27.47956672,Brisbane Inner City,Griffith,Major cities,0,0,2,0,2,60 km/h,200204
28180,2002,April,Wednesday,7,Multi-Vehicle,153.1440234,-27.46727118,Brisbane - East,Bonner,Major cities,0,0,1,0,1,0 - 50 km/h,200204
28181,2002,April,Wednesday,14,Multi-Vehicle,153.1074313,-27.64088938,Logan - Beaudesert,Rankin,Major cities,0,0,1,0,1,60 km/h,200204
28182,2002,April,Wednesday,8,Multi-Vehicle,153.120444,-27.66613029,Logan - Beaudesert,Rankin,Major cities,0,0,1,0,1,60 km/h,200204
28183,2002,April,Wednesday,23,Single Vehicle,153.13069819999998,-27.63046428,Logan - Beaudesert,Rankin,Major cities,0,0,0,0,0,100 - 110 km/h,200204
28184,2002,April,Wednesday,15,Single Vehicle,153.20148269999999,-27.49035315,Brisbane - East,Bowman,Major cities,0,0,0,0,0,0 - 50 km/h,200204
28185,2002,April,Wednesday,18,Multi-Vehicle,153.2027007,-27.517604,Brisbane - East,Bowman,Major cities,0,0,0,0,0,70 km/h,200204
28186,2002,April,Wednesday,10,Multi-Vehicle,153.163375,-27.55887563,Brisbane - South,Bonner,Major cities,0,0,0,0,0,80 - 90 km/h,200204
28187,2002,April,Wednesday,7,Single Vehicle,152.9826851,-27.17420982,Moreton Bay - North,Longman,Major cities,0,0,1,1,2,100 - 110 km/h,200204
28188,2002,April,Wednesday,19,Hit pedestrian,153.0366601,-27.41556771,Brisbane Inner City,Lilley,Major cities,0,1,0,0,1,60 km/h,200204
28189,2002,April,Wednesday,11,Multi-Vehicle,153.02614880000002,-27.43742582,Brisbane Inner City,Brisbane,Major cities,0,1,0,0,1,60 km/h,200204
28190,2002,April,Wednesday,7,Multi-Vehicle,153.07742580000001,-27.41145493,Brisbane - North,Lilley,Major cities,0,0,1,0,1,60 km/h,200204
28191,2002,April,Wednesday,6,Single Vehicle,152.91020669999997,-27.60850942,Ipswich,Oxley,Major cities,0,0,0,0,0,100 - 110 km/h,200204
28192,2002,April,Wednesday,23,Single Vehicle,152.9136354,-27.60664417,Ipswich,Oxley,Major cities,0,0,0,0,0,100 - 110 km/h,200204
28194,2002,April,Wednesday,10,Hit pedestrian,153.5355165,-28.16804789,Gold Coast,Mcpherson,Major cities,0,0,0,1,1,0 - 50 km/h,200204
28195,2002,April,Wednesday,14,Multi-Vehicle,153.09217130000002,-26.53178626,Sunshine Coast,Fairfax,Major cities,0,0,1,0,1,60 km/h,200204
28196,2002,April,Wednesday,22,Single Vehicle,153.29452619999998,-27.90312048,Gold Coast,Fadden,Major cities,0,0,0,0,0,60 km/h,200204
28197,2002,April,Wednesday,16,Multi-Vehicle,152.9088629,-26.42078537,Sunshine Coast,Wide Bay,Inner regional,0,1,0,1,2,60 km/h,200204
28198,2002,April,Wednesday,17,Multi-Vehicle,153.09020859999998,-26.65053594,Sunshine Coast,Fairfax,Major cities,0,0,0,1,1,0 - 50 km/h,200204
28199,2002,April,Wednesday,15,Single Vehicle,152.96628869999998,-26.62628092,Sunshine Coast,Fairfax,Major cities,0,0,0,0,0,60 km/h,200204
28200,2002,April,Wednesday,11,Multi-Vehicle,152.9540585,-26.62271637,Sunshine Coast,Fairfax,Major cities,0,0,0,0,0,60 km/h,200204
28201,2002,April,Wednesday,14,Multi-Vehicle,153.0392575,-26.63555065,Sunshine Coast,Fairfax,Major cities,0,0,0,3,3,80 - 90 km/h,200204
28202,2002,April,Wednesday,15,Multi-Vehicle,152.9618707,-26.6440223,Sunshine Coast,Fairfax,Major cities,0,1,0,0,1,80 - 90 km/h,200204
28203,2002,April,Wednesday,8,Multi-Vehicle,153.3302688,-28.01239031,Gold Coast,Moncrieff,Major cities,0,0,0,0,0,0 - 50 km/h,200204
28204,2002,April,Wednesday,8,Multi-Vehicle,153.3302635,-28.01239413,Gold Coast,Moncrieff,Major cities,0,0,0,0,0,0 - 50 km/h,200204
28205,2002,April,Wednesday,15,Single Vehicle,153.347671,-27.95350386,Gold Coast,Fadden,Major cities,0,1,0,0,1,100 - 110 km/h,200204
28206,2002,April,Wednesday,16,Multi-Vehicle,153.42956819999998,-27.99522542,Gold Coast,Moncrieff,Major cities,0,1,0,0,1,0 - 50 km/h,200204
28207,2002,April,Wednesday,14,Multi-Vehicle,153.42965139999998,-27.98872077,Gold Coast,Moncrieff,Major cities,0,0,1,0,1,60 km/h,200204
28208,2002,April,Wednesday,14,Multi-Vehicle,153.36362649999998,-28.07462691,Gold Coast,Mcpherson,Major cities,0,0,1,0,1,0 - 50 km/h,200204
28209,2002,April,Wednesday,17,Multi-Vehicle,153.1284465,-26.75109265,Sunshine Coast,Fisher,Major cities,0,0,0,0,0,70 km/h,200204
28210,2002,April,Wednesday,17,Multi-Vehicle,153.4291449,-28.10188645,Gold Coast,Mcpherson,Major cities,0,0,0,1,1,80 - 90 km/h,200204
28211,2002,April,Wednesday,22,Other,153.0464523,-26.76184847,Sunshine Coast,Fisher,Major cities,0,0,0,0,0,80 - 90 km/h,200204
28212,2002,April,Wednesday,17,Single Vehicle,153.03464409999998,-26.82672938,Sunshine Coast,Fisher,Inner regional,0,0,0,1,1,100 - 110 km/h,200204
28213,2002,April,Wednesday,15,Single Vehicle,152.7118598,-26.28298531,Wide Bay,Wide Bay,Inner regional,0,1,0,0,1,100 - 110 km/h,200204
28214,2002,April,Wednesday,10,Hit pedestrian,152.8391496,-25.28183288,Wide Bay,Hinkler,Inner regional,0,0,1,0,1,60 km/h,200204
28215,2002,April,Wednesday,6,Single Vehicle,152.5990361,-25.34741274,Wide Bay,Hinkler,Inner regional,0,1,0,0,1,60 km/h,200204
28216,2002,April,Wednesday,10,Single Vehicle,152.85687180000002,-25.89122954,Wide Bay,Wide Bay,Inner regional,0,0,0,1,1,100 - 110 km/h,200204
28217,2002,April,Wednesday,19,Other,151.9644379,-26.77771845,Wide Bay,Maranoa,Inner regional,0,1,0,0,1,100 - 110 km/h,200204
28218,2002,April,Wednesday,15,Multi-Vehicle,151.9538572,-27.56459228,Toowoomba,Groom,Inner regional,0,1,0,0,1,0 - 50 km/h,200204
28219,2002,April,Wednesday,9,Multi-Vehicle,151.97080559999998,-27.56729918,Toowoomba,Groom,Inner regional,0,1,0,0,1,60 km/h,200204
28220,2002,April,Wednesday,15,Multi-Vehicle,151.9465021,-27.60054069,Toowoomba,Groom,Inner regional,0,0,0,0,0,60 km/h,200204
28221,2002,April,Wednesday,11,Multi-Vehicle,151.88339299999998,-28.73202203,Darling Downs - Maranoa,Maranoa,Outer regional,0,1,0,0,1,80 - 90 km/h,200204
28222,2002,April,Wednesday,5,Multi-Vehicle,151.2009419,-24.00623134,Fitzroy,Flynn,Inner regional,0,0,1,0,1,60 km/h,200204
28223,2002,April,Wednesday,16,Single Vehicle,150.5702919,-23.28506014,Fitzroy,Capricornia,Inner regional,1,2,0,0,3,100 - 110 km/h,200204
28224,2002,April,Wednesday,16,Multi-Vehicle,151.0802841,-23.74972125,Fitzroy,Flynn,Outer regional,0,0,0,0,0,60 km/h,200204
28225,2002,April,Wednesday,15,Multi-Vehicle,147.6402768,-22.82113606,Mackay,Capricornia,Remote,0,0,0,1,1,60 km/h,200204
28226,2002,April,Wednesday,14,Single Vehicle,148.4279971,-21.87549416,Mackay,Capricornia,Outer regional,0,0,0,1,1,100 - 110 km/h,200204
28227,2002,April,Wednesday,15,Hit pedestrian,149.21299480000002,-21.42082356,Mackay,Capricornia,Outer regional,0,1,0,0,1,0 - 50 km/h,200204
